backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,729,gross,bposd,364,1,1000,pm3,0.01,0.070000,N/A,N/A,N/A
custom_full,729,gross,bposd,364,1,1000,sd6,0.01,0.080000,N/A,N/A,N/A
custom_full,729,surface,bposd,15,1,1000,sd6,0.01,0.002000,N/A,N/A,N/A
custom_full,729,surface,bposd,15,1,1000,pm3,0.01,0.000000,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,1,1000,pm3,0.01,0.373000,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,1,1000,sd6,0.01,0.376000,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,1,1000,pm3,0.01,0.482000,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,1,1000,sd6,0.01,0.393000,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,1,1000,pm3,0.01,0.371000,N/A,N/A,N/A
custom_full,729,color,bposd,17,1,1000,sd6,0.01,0.015000,N/A,N/A,N/A
custom_full,729,color,bposd,17,1,1000,pm3,0.01,0.012000,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,1,1000,pm3,0.01,0.476000,N/A,N/A,N/A
custom_line,729,surface,bposd,15,1,1000,pm3,0.01,0.458000,N/A,N/A,N/A
custom_grid,729,surface,bposd,15,1,1000,pm3,0.01,0.134000,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,1,1000,pm3,0.01,0.107000,N/A,N/A,N/A
custom_line,729,gross,bposd,364,1,1000,pm3,0.01,1.000000,N/A,N/A,N/A
custom_cube,729,steane,bposd,9,1,1000,pm3,0.01,0.422000,N/A,N/A,N/A
custom_cube,729,color,bposd,15,1,1000,pm3,0.01,0.438000,N/A,N/A,N/A
custom_line,729,color,bposd,17,1,1000,pm3,0.01,0.513000,N/A,N/A,N/A
custom_grid,729,color,bposd,17,1,1000,pm3,0.01,0.506000,N/A,N/A,N/A
custom_cube,729,gross,bposd,256,1,1000,pm3,0.01,1.000000,N/A,N/A,N/A
custom_grid,729,gross,bposd,364,1,1000,pm3,0.01,1.000000,N/A,N/A,N/A
