backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_infleqtion,,steane,bposd,9,9,1000,modsi1000,0.004,0.160000,N/A,N/A,N/A
real_infleqtion,,gross,bposd,12,12,1000,modsi1000,0.004,0.849000,N/A,N/A,N/A
real_apollo,,gross,bposd,12,12,1000,modsi1000,0.004,0.835000,N/A,N/A,N/A
real_infleqtion,,hh,bposd,11,11,1000,modsi1000,0.004,0.459000,N/A,N/A,N/A
real_nsinfleqtion,,steane,bposd,9,9,1000,modsi1000,0.004,0.135000,N/A,N/A,N/A
real_infleqtion,,surface,bposd,13,13,1000,modsi1000,0.004,0.052000,N/A,N/A,N/A
real_willow,,steane,bposd,9,9,1000,modsi1000,0.004,0.175000,N/A,N/A,N/A
real_infleqtion,,bacon,bposd,19,19,1000,modsi1000,0.004,0.488000,N/A,N/A,N/A
real_infleqtion,,color,bposd,13,13,1000,modsi1000,0.004,0.328000,N/A,N/A,N/A
real_nsinfleqtion,,gross,bposd,12,12,1000,modsi1000,0.004,1.000000,N/A,N/A,N/A
real_willow,,gross,bposd,12,12,1000,modsi1000,0.004,1.000000,N/A,N/A,N/A
real_apollo,,surface,bposd,17,17,1000,modsi1000,0.004,0.062000,N/A,N/A,N/A
real_willow,,surface,bposd,11,11,1000,modsi1000,0.004,0.527000,N/A,N/A,N/A
real_nsinfleqtion,,hh,bposd,11,11,1000,modsi1000,0.004,0.496000,N/A,N/A,N/A
real_willow,,bacon,bposd,17,17,1000,modsi1000,0.004,0.497000,N/A,N/A,N/A
real_willow,,hh,bposd,11,11,1000,modsi1000,0.004,0.493000,N/A,N/A,N/A
real_apollo,,hh,bposd,17,17,1000,modsi1000,0.004,0.481000,N/A,N/A,N/A
real_willow,,color,bposd,11,11,1000,modsi1000,0.004,0.491000,N/A,N/A,N/A
real_nsinfleqtion,,bacon,bposd,19,19,1000,modsi1000,0.004,0.483000,N/A,N/A,N/A
real_apollo,,color,bposd,17,17,1000,modsi1000,0.004,0.404000,N/A,N/A,N/A
real_nsinfleqtion,,surface,bposd,13,13,1000,modsi1000,0.004,0.520000,N/A,N/A,N/A
real_apollo,,bacon,bposd,27,27,1000,modsi1000,0.004,0.501000,N/A,N/A,N/A
