backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
variance_high,,steane,bposd,9,9,1000,variance,0.001,0.016000,N/A,N/A,N/A
variance_mid,,steane,bposd,9,9,1000,variance,0.001,0.023000,N/A,N/A,N/A
variance_low,,steane,bposd,9,9,1000,variance,0.001,0.023000,N/A,N/A,N/A
variance_high,,hh,bposd,11,11,1000,variance,0.001,0.513000,N/A,N/A,N/A
variance_mid,,hh,bposd,11,11,1000,variance,0.001,0.504000,N/A,N/A,N/A
variance_low,,hh,bposd,11,11,1000,variance,0.001,0.497000,N/A,N/A,N/A
variance_high,,gross,bposd,12,12,1000,variance,0.001,0.999000,N/A,N/A,N/A
variance_mid,,gross,bposd,12,12,1000,variance,0.001,1.000000,N/A,N/A,N/A
variance_high,,surface,bposd,13,13,1000,variance,0.001,0.518000,N/A,N/A,N/A
variance_low,,gross,bposd,12,12,1000,variance,0.001,1.000000,N/A,N/A,N/A
variance_high,,color,bposd,13,13,1000,variance,0.001,0.508000,N/A,N/A,N/A
variance_mid,,surface,bposd,13,13,1000,variance,0.001,0.498000,N/A,N/A,N/A
variance_mid,,color,bposd,13,13,1000,variance,0.001,0.486000,N/A,N/A,N/A
variance_low,,surface,bposd,13,13,1000,variance,0.001,0.512000,N/A,N/A,N/A
variance_low,,color,bposd,13,13,1000,variance,0.001,0.498000,N/A,N/A,N/A
variance_high,,bacon,bposd,19,19,1000,variance,0.001,0.491000,N/A,N/A,N/A
variance_mid,,bacon,bposd,19,19,1000,variance,0.001,0.493000,N/A,N/A,N/A
variance_low,,bacon,bposd,19,19,1000,variance,0.001,0.487000,N/A,N/A,N/A
