backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,300,bacon,bposd,17,17,1000,constant,0.002,0.002000,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,1000,constant,0.002,0.001000,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,1000,modsi1000,0.002,0.014000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,constant,0.002,0.001000,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,1000,modsi1000,0.002,0.015000,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,1000,constant,0.002,0.002000,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,1000,constant,0.002,0.003000,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,1000,modsi1000,0.008,0.401000,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,1000,modsi1000,0.002,0.020000,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,1000,constant,0.004,0.037000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,modsi1000,0.002,0.021000,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,1000,modsi1000,0.008,0.419000,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,1000,constant,0.004,0.038000,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,1000,modsi1000,0.004,0.148000,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,1000,constant,0.008,0.220000,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,1000,modsi1000,0.002,0.023000,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,1000,modsi1000,0.004,0.153000,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,1000,modsi1000,0.008,0.444000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,modsi1000,0.008,0.418000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,constant,0.004,0.050000,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,1000,constant,0.008,0.215000,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,1000,constant,0.004,0.057000,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,1000,modsi1000,0.008,0.448000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,modsi1000,0.004,0.184000,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,1000,constant,0.004,0.047000,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,1000,modsi1000,0.004,0.225000,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,1000,modsi1000,0.004,0.204000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,constant,0.008,0.277000,N/A,N/A,N/A
