backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_mcm,188,surface,mwpm,9,100,10000,mcm_13.29_0.25,,0.015700,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_13.29_0.25,,0.025700,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,mcm_7.33_0.5,,0.011000,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_13.29_0.25,,0.078500,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,mcm_6.37_0.75,,0.010600,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_7.33_0.5,,0.021000,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,mcm_6.10_1.0,,0.010600,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_6.37_0.75,,0.019800,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_7.33_0.5,,0.068000,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,mcm_6.10_1.25,,0.009500,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,mcm_6.10_1.5,,0.011300,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_6.10_1.0,,0.019800,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_6.37_0.75,,0.065100,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,mcm_6.10_1.75,,0.011700,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_6.10_1.25,,0.020700,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,mcm_6.10_2.0,,0.012700,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_6.10_1.0,,0.069900,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_6.10_1.5,,0.019700,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_6.10_1.75,,0.022300,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_6.10_1.25,,0.070800,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,mcm_6.10_2.0,,0.021900,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_6.10_1.5,,0.069500,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_6.10_1.75,,0.068400,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,mcm_6.10_2.0,,0.071500,N/A,N/A,N/A
