backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_0.25_1_2,,0.117900,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_0.25_1_2,,0.115700,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_0.25_1_2,,0.119800,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_0.5_1_2,,0.126400,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_0.5_1_2,,0.124000,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_0.5_1_2,,0.129000,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_1_1_2,,0.147000,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_1_1_2,,0.146700,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_1_1_2,,0.146300,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_2_1_2,,0.191100,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_2_1_2,,0.189100,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_2_1_2,,0.192100,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_4_1_2,,0.276600,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_4_1_2,,0.275400,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_4_1_2,,0.277000,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_1_0.25_2,,0.141100,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_1_0.25_2,,0.143700,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_1_0.25_2,,0.146300,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_1_0.5_2,,0.145200,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_1_0.5_2,,0.143400,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_1_0.5_2,,0.145300,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_1_0.75_2,,0.143900,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_1_0.75_2,,0.146200,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_1_0.75_2,,0.138000,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_1_1.0_2,,0.144700,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_1_1.0_2,,0.141500,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_1_1.0_2,,0.140300,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_1_1.5_2,,0.143400,N/A,N/A,N/A
real_mcm,376,surface,mwpm,13,100,10000,real_flamingo_1_1.5_2,,0.146800,N/A,N/A,N/A
real_mcm,188,surface,mwpm,9,100,10000,real_flamingo_1_1.5_2,,0.145400,N/A,N/A,N/A
real_mcm,274,surface,mwpm,11,100,10000,real_flamingo_1_2.0_2,,0.146100,N/A,N/A,N/A
