backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,350,bacon,bposd,17,17,10000,constant,0.002,0.001500,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,10000,constant,0.002,0.001100,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,10000,constant,0.002,0.002400,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,10000,modsi1000,0.002,0.014300,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,10000,modsi1000,0.002,0.014900,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,10000,constant,0.002,0.001900,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,10000,constant,0.002,0.001600,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,10000,modsi1000,0.002,0.017000,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,10000,modsi1000,0.008,0.409600,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,10000,modsi1000,0.008,0.409500,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,10000,constant,0.004,0.034100,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,10000,constant,0.004,0.032100,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,10000,modsi1000,0.008,0.432600,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,10000,modsi1000,0.004,0.152600,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,10000,modsi1000,0.004,0.150600,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,10000,modsi1000,0.002,0.022700,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,10000,modsi1000,0.002,0.022600,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,10000,modsi1000,0.004,0.178900,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,17,10000,constant,0.008,0.219500,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,10000,modsi1000,0.008,0.447200,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,17,10000,constant,0.008,0.223900,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,10000,modsi1000,0.008,0.440200,N/A,N/A,N/A
